submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s137185902,p00000,u075836834,1457975526,Python,Python3,py,Wrong Answer,20,7356,83,0/1
s925828908,p00000,u075836834,1457975560,Python,Python3,py,Wrong Answer,30,7352,85,0/1
s639396376,p00000,u075836834,1457975584,Python,Python3,py,Accepted,20,7336,84,1/1
s909278260,p00000,u915343634,1458269579,Python,Python3,py,Accepted,20,7348,83,1/1
s521742940,p00000,u870028426,1458551737,Python,Python,py,Wrong Answer,10,6312,117,0/1
s834066200,p00000,u870028426,1458551788,Python,Python,py,Accepted,10,6212,123,1/1
s246197656,p00000,u994049982,1458675333,Python,Python,py,Wrong Answer,10,6428,94,0/1
s502178233,p00000,u994049982,1458675350,Python,Python,py,Accepted,10,6220,96,1/1
s324623038,p00000,u442472098,1458692483,Python,Python3,py,Accepted,30,7320,121,1/1
s429873508,p00000,u263055723,1458716692,Python,Python,py,Wrong Answer,10,6272,104,0/1
s134279816,p00000,u263055723,1458750027,Python,Python,py,Accepted,10,6292,93,1/1
s876955293,p00000,u603777231,1458970934,Python,Python,py,Accepted,10,6260,84,1/1
s614699019,p00000,u800201003,1458992618,Python,Python,py,Accepted,10,6260,92,1/1
s188845266,p00000,u596683576,1459176181,Python,Python3,py,Accepted,20,7404,158,1/1
s239025013,p00000,u919202930,1459590080,Python,Python3,py,Wrong Answer,20,7436,100,0/1
s041854666,p00000,u919202930,1459590311,Python,Python3,py,Accepted,20,7308,100,1/1
s716112886,p00000,u510586139,1459662182,Python,Python3,py,Accepted,20,7436,103,1/1
s052237109,p00000,u510586139,1459662199,Python,Python,py,Accepted,10,6364,103,1/1
s561199071,p00000,u015013526,1459814807,Python,Python,py,Accepted,10,6268,91,1/1
s594997323,p00000,u130979865,1459851449,Python,Python,py,Accepted,10,6304,112,1/1
s819127337,p00000,u622389917,1459988652,Python,Python3,py,Accepted,20,7488,103,1/1
s871661452,p00000,u572790226,1460011081,Python,Python3,py,Accepted,20,7344,105,1/1
s804914653,p00000,u813534019,1460298394,Python,Python,py,Runtime Error,0,0,89,0/1
s847546156,p00000,u813534019,1460298555,Python,Python,py,Runtime Error,0,0,88,0/1
s731680766,p00000,u813534019,1460298717,Python,Python,py,Accepted,10,6344,88,1/1
s457512546,p00000,u318910474,1460498538,Python,Python,py,Accepted,10,6364,86,1/1
s140593651,p00000,u271525554,1460558343,Python,Python,py,Accepted,10,6216,102,1/1
s632169014,p00000,u454259029,1460734812,Python,Python3,py,Accepted,20,7360,93,1/1
s036431901,p00000,u587151698,1460772841,Python,Python3,py,Accepted,30,7316,119,1/1
s157373716,p00000,u811773570,1461419106,Python,Python3,py,WA: Presentation Error,20,7364,99,0/1
s345619793,p00000,u811773570,1461419236,Python,Python3,py,Accepted,30,7348,94,1/1
s416729611,p00000,u228002579,1461497477,Python,Python,py,Accepted,10,6364,79,1/1
s922144922,p00000,u615353970,1461581332,Python,Python,py,Accepted,10,6408,73,1/1
s442170350,p00000,u615353970,1461581339,Python,Python3,py,Runtime Error,0,0,73,0/1
s095936855,p00000,u791170614,1461608746,Python,Python3,py,Accepted,20,7400,80,1/1
s608762689,p00000,u473221511,1461621456,Python,Python3,py,Accepted,20,7348,100,1/1
s891949423,p00000,u403901064,1461676905,Python,Python3,py,Accepted,20,7408,84,1/1
s494275723,p00000,u954297287,1461913142,Python,Python3,py,WA: Presentation Error,20,7448,69,0/1
s456462754,p00000,u999470575,1461913307,Python,Python3,py,WA: Presentation Error,30,7364,69,0/1
s145072907,p00000,u999470575,1461913691,Python,Python3,py,Accepted,20,7412,74,1/1
s601034204,p00000,u881891940,1461957014,Python,Python3,py,Wrong Answer,30,7328,99,0/1
s066302134,p00000,u881891940,1461957318,Python,Python3,py,Accepted,20,7252,101,1/1
s267138811,p00000,u000502998,1462068979,Python,Python,py,Accepted,10,6316,117,1/1
s731014665,p00000,u000502998,1462069264,Python,Python,py,Accepted,10,6332,93,1/1
s820854412,p00000,u765849500,1462189669,Python,Python,py,Runtime Error,0,0,102,0/1
s465817503,p00000,u765849500,1462189947,Python,Python,py,Accepted,10,6256,116,1/1
s885795454,p00000,u018967850,1462428316,Python,Python,py,WA: Presentation Error,10,6400,94,0/1
s169906912,p00000,u018967850,1462428487,Python,Python,py,Runtime Error,0,0,87,0/1
s078004256,p00000,u018967850,1462428843,Python,Python,py,Wrong Answer,10,6296,88,0/1
s025965719,p00000,u018967850,1462429020,Python,Python,py,Wrong Answer,10,6332,84,0/1
s448051250,p00000,u018967850,1462429101,Python,Python,py,WA: Presentation Error,10,6264,90,0/1
s517381929,p00000,u018967850,1462429116,Python,Python,py,Accepted,10,6328,86,1/1
s807042845,p00000,u013479944,1462510923,Python,Python,py,Accepted,10,6304,99,1/1
s469085820,p00000,u721077207,1462517666,Python,Python3,py,Wrong Answer,20,7364,116,0/1
s059616859,p00000,u721077207,1462517752,Python,Python3,py,Wrong Answer,20,7424,116,0/1
s783226865,p00000,u721077207,1462517812,Python,Python3,py,Accepted,30,7356,116,1/1
s120126029,p00000,u655126028,1462519101,Python,Python3,py,Accepted,20,7404,116,1/1
s275541857,p00000,u820929609,1462902404,Python,Python3,py,Accepted,20,7336,90,1/1
s835401631,p00000,u474983612,1463232983,Python,Python3,py,Accepted,30,7392,100,1/1
s110239394,p00000,u930806831,1463240404,Python,Python3,py,Accepted,20,7396,147,1/1
s301912756,p00000,u328069918,1463975945,Python,Python3,py,Accepted,20,7388,103,1/1
s363344373,p00000,u146816547,1464727464,Python,Python,py,Accepted,10,6400,80,1/1
s831402393,p00000,u178753893,1464841351,Python,Python3,py,Accepted,30,7376,127,1/1
s267252685,p00000,u623275452,1464882190,Python,Python3,py,WA: Presentation Error,30,7456,120,0/1
s990712912,p00000,u623275452,1464882227,Python,Python3,py,WA: Presentation Error,20,7400,120,0/1
s404610216,p00000,u617990214,1464941839,Python,Python,py,Wrong Answer,10,6228,127,0/1
s713708924,p00000,u617990214,1464941916,Python,Python,py,Wrong Answer,10,6328,127,0/1
s743636799,p00000,u617990214,1464942016,Python,Python,py,Wrong Answer,10,6296,127,0/1
s172467832,p00000,u532629953,1465137863,Python,Python3,py,Accepted,30,7300,91,1/1
s451736742,p00000,u617990214,1465212797,Python,Python,py,Wrong Answer,10,6260,83,0/1
s433964131,p00000,u617990214,1465212828,Python,Python,py,Wrong Answer,10,6240,83,0/1
s370754039,p00000,u398354652,1465478127,Python,Python3,py,Accepted,20,7344,172,1/1
s396111638,p00000,u957021485,1465553636,Python,Python3,py,Wrong Answer,30,7352,57,0/1
s847627152,p00000,u957021485,1465553825,Python,Python3,py,Accepted,20,7304,93,1/1
s389150526,p00000,u870572999,1465916408,Python,Python,py,Accepted,10,6304,177,1/1
s910586109,p00000,u677911728,1465961022,Python,Python3,py,Accepted,20,7404,85,1/1
s684280852,p00000,u333544617,1466047696,Python,Python3,py,Accepted,20,7420,93,1/1
s007069827,p00000,u535544630,1466144239,Python,Python3,py,Wrong Answer,30,7336,82,0/1
s878437960,p00000,u535544630,1466144355,Python,Python,py,Wrong Answer,10,6400,79,0/1
s642229048,p00000,u535544630,1466144972,Python,Python,py,Accepted,10,6252,133,1/1
s327245342,p00000,u762130469,1466324687,Python,Python,py,Accepted,10,6236,97,1/1
s555682851,p00000,u518559285,1466405989,Python,Python,py,Accepted,10,6404,99,1/1
s988381090,p00000,u518559285,1466406019,Python,Python,py,Wrong Answer,10,6336,97,0/1
s000247091,p00000,u518559285,1466406086,Python,Python,py,Accepted,10,6408,99,1/1
s176117647,p00000,u518559285,1466406105,Python,Python,py,Wrong Answer,10,6408,97,0/1
s329125856,p00000,u473221511,1466433727,Python,Python,py,Accepted,10,6268,147,1/1
s471472770,p00000,u818337098,1466577350,Python,Python,py,Accepted,10,6248,91,1/1
s496401213,p00000,u203261375,1466633328,Python,Python3,py,Accepted,30,7344,93,1/1
s954454229,p00000,u437740338,1467005903,Python,Python3,py,Accepted,20,7336,96,1/1
s260850624,p00000,u617990214,1467118655,Python,Python,py,Accepted,10,6400,84,1/1
s797129903,p00000,u617990214,1467125671,Python,Python3,py,Accepted,20,7404,84,1/1
s067086473,p00000,u088437533,1467359354,Python,Python,py,Accepted,10,6348,87,1/1
s778775113,p00000,u881668270,1467550666,Python,Python3,py,Accepted,30,7428,92,1/1
s807657152,p00000,u834819056,1467656596,Python,Python,py,Accepted,10,6332,94,1/1
s088427898,p00000,u603777231,1467882372,Python,Python3,py,Accepted,20,7420,88,1/1
s325767313,p00000,u264972437,1468332101,Python,Python3,py,Accepted,40,7360,119,1/1
s266752657,p00000,u278051393,1468412394,Python,Python3,py,Runtime Error,0,0,68,0/1
s261227490,p00000,u278051393,1468412465,Python,Python3,py,Runtime Error,0,0,60,0/1
s598506227,p00000,u278051393,1468412580,Python,Python3,py,Runtime Error,0,0,77,0/1
s255485179,p00000,u183737045,1469169591,Python,Python,py,WA: Presentation Error,10,6300,108,0/1
s957880789,p00000,u183737045,1469169717,Python,Python,py,Accepted,10,6380,104,1/1
s300430339,p00000,u626838615,1469289504,Python,Python3,py,Accepted,20,7360,93,1/1
s897291843,p00000,u896025703,1469326657,Python,Python,py,Accepted,10,6380,100,1/1
s343577492,p00000,u436587708,1469451902,Python,Python,py,Accepted,10,6380,92,1/1
s884585218,p00000,u582608581,1470277852,Python,Python3,py,Wrong Answer,40,7424,93,0/1
s109093270,p00000,u582608581,1470277908,Python,Python3,py,Wrong Answer,20,7316,99,0/1
s362576459,p00000,u582608581,1470277993,Python,Python3,py,Wrong Answer,20,7324,99,0/1
s418119817,p00000,u582608581,1470278109,Python,Python3,py,Wrong Answer,20,7428,96,0/1
s092871389,p00000,u582608581,1470278263,Python,Python3,py,Accepted,30,7336,96,1/1
s150158602,p00000,u209672352,1470585520,Python,Python3,py,Accepted,30,7424,117,1/1
s179823861,p00000,u092047183,1471583412,Python,Python3,py,Accepted,20,7424,110,1/1
s963107172,p00000,u358919705,1471811709,Python,Python3,py,Accepted,20,7364,105,1/1
s866167518,p00000,u589886885,1471929485,Python,Python3,py,Accepted,20,7456,95,1/1
s483819686,p00000,u553881259,1472146573,Python,Python,py,Runtime Error,0,0,83,0/1
s962198547,p00000,u551654309,1472270202,Python,Python3,py,Runtime Error,0,0,88,0/1
s129190594,p00000,u350804311,1473201699,Python,Python3,py,Accepted,30,7420,117,1/1
s209755058,p00000,u394191087,1473219604,Python,Python3,py,Accepted,20,7368,81,1/1
s185332153,p00000,u616827748,1473239682,Python,Python3,py,Wrong Answer,20,7344,83,0/1
s404288554,p00000,u616827748,1473239739,Python,Python,py,Wrong Answer,10,6356,83,0/1
s165495787,p00000,u616827748,1473240047,Python,Python3,py,Accepted,20,7364,89,1/1
s383500358,p00000,u058433718,1473872544,Python,Python3,py,Wrong Answer,20,7416,136,0/1
s610380199,p00000,u058433718,1473872609,Python,Python3,py,Accepted,40,7408,144,1/1
s270732279,p00000,u041217072,1474092666,Python,Python,py,Accepted,10,6356,84,1/1
s106708588,p00000,u393305246,1474109946,Python,Python,py,Accepted,10,6316,96,1/1
s151567840,p00000,u545973195,1475146493,Python,Python3,py,Runtime Error,0,0,71,0/1
s333086790,p00000,u545973195,1475146528,Python,Python3,py,Accepted,20,7324,84,1/1
s103752843,p00000,u050517605,1475242348,Python,Python3,py,Accepted,40,7328,88,1/1
s128440154,p00000,u508732591,1475460621,Python,Python3,py,Accepted,30,7416,93,1/1
s546800444,p00000,u833246689,1475473695,Python,Python,py,Accepted,10,6424,148,1/1
s272791996,p00000,u811773570,1475647230,Python,Python3,py,Accepted,30,7356,91,1/1
s843489585,p00000,u619785977,1475656262,Python,Python,py,Accepted,10,6268,112,1/1
s146066453,p00000,u135273382,1475681617,Python,Python3,py,Accepted,20,7316,87,1/1
s726009517,p00000,u392445270,1475828439,Python,Python3,py,Accepted,30,7268,103,1/1
s426610939,p00000,u866596794,1475828478,Python,Python3,py,Accepted,30,7336,103,1/1
s711361267,p00000,u517745281,1475828491,Python,Python3,py,Accepted,20,7324,83,1/1
s782503427,p00000,u925831343,1475829041,Python,Python3,py,Accepted,20,7336,92,1/1
s792408017,p00000,u505912349,1475830156,Python,Python3,py,Runtime Error,0,0,96,0/1
s166767545,p00000,u505912349,1475830265,Python,Python3,py,Runtime Error,0,0,98,0/1
s198269048,p00000,u505912349,1475830507,Python,Python3,py,Accepted,30,7392,105,1/1
s840620823,p00000,u252368621,1476004659,Python,Python,py,Accepted,10,6244,113,1/1
s845329023,p00000,u400458488,1476113990,Python,Python,py,Accepted,10,6212,129,1/1
s720697271,p00000,u661290476,1476264598,Python,Python3,py,Accepted,20,7328,83,1/1
s480119306,p00000,u661290476,1476264621,Python,Python3,py,Accepted,30,7368,83,1/1
s886267781,p00000,u159356473,1476318774,Python,Python3,py,Runtime Error,0,0,163,0/1
s607528498,p00000,u159356473,1476318810,Python,Python3,py,Runtime Error,0,0,143,0/1
s318018744,p00000,u159356473,1476318952,Python,Python3,py,Accepted,20,7412,165,1/1
s883371331,p00000,u465660309,1476472511,Python,Python,py,Wrong Answer,20,6220,77,0/1
s651575015,p00000,u465660309,1476473443,Python,Python,py,Accepted,10,6224,93,1/1
s758546640,p00000,u073709667,1476550785,Python,Python3,py,Accepted,30,7392,144,1/1
s231119035,p00000,u090396561,1477017790,Python,Python3,py,Accepted,20,7348,92,1/1
s478849951,p00000,u950683603,1477097438,Python,Python3,py,Accepted,20,7424,93,1/1
s303687684,p00000,u220324665,1477185097,Python,Python3,py,Wrong Answer,20,7408,62,0/1
s930397742,p00000,u220324665,1477185156,Python,Python3,py,Accepted,20,7384,69,1/1
s748211254,p00000,u220324665,1477185341,Python,Python3,py,Accepted,30,7372,64,1/1
s648015832,p00000,u776559258,1477307925,Python,Python3,py,Accepted,20,7364,109,1/1
s191914535,p00000,u500396695,1477452599,Python,Python3,py,Wrong Answer,20,7356,91,0/1
s885770010,p00000,u500396695,1477456981,Python,Python3,py,Accepted,20,7312,93,1/1
s217787257,p00000,u236295012,1477491528,Python,Python3,py,Wrong Answer,20,7336,107,0/1
s036779143,p00000,u766597310,1477651390,Python,Python,py,Accepted,10,6424,97,1/1
s882699614,p00000,u728700495,1477666109,Python,Python3,py,Accepted,30,7272,96,1/1
s421712159,p00000,u114472050,1477667165,Python,Python3,py,Wrong Answer,30,7396,50,0/1
s439626874,p00000,u114472050,1477667267,Python,Python,py,Accepted,10,6264,93,1/1
s216298844,p00000,u551083572,1477667812,Python,Python3,py,Accepted,30,7316,83,1/1
s620772525,p00000,u659302741,1477674924,Python,Python3,py,Accepted,20,7312,90,1/1
s049519143,p00000,u166871988,1477704634,Python,Python3,py,Wrong Answer,20,7364,99,0/1
s698300616,p00000,u166871988,1477704702,Python,Python3,py,Accepted,20,7328,103,1/1
s420341168,p00000,u922871577,1477742016,Python,Python,py,Wrong Answer,10,6292,86,0/1
s155954481,p00000,u922871577,1477742054,Python,Python,py,Accepted,10,6352,86,1/1
s277951246,p00000,u400554672,1477750808,Python,Python3,py,Accepted,20,7348,110,1/1
s010914141,p00000,u149199817,1477890768,Python,Python3,py,Runtime Error,0,0,23,0/1
s402800778,p00000,u149199817,1477890988,Python,Python3,py,Wrong Answer,20,7388,100,0/1
s583800333,p00000,u149199817,1477892603,Python,Python3,py,Wrong Answer,20,7332,100,0/1
s416457278,p00000,u149199817,1477892706,Python,Python3,py,Wrong Answer,20,7324,100,0/1
s609461318,p00000,u149199817,1477907604,Python,Python3,py,Runtime Error,0,0,270,0/1
s275350966,p00000,u149199817,1477908775,Python,Python3,py,Accepted,20,7428,344,1/1
s787109756,p00000,u220324665,1478002811,Python,Python,py,Runtime Error,0,0,69,0/1
s955781742,p00000,u220324665,1478003125,Python,Python3,py,Accepted,20,7388,64,1/1
s020185300,p00000,u175111751,1478030955,Python,Python3,py,Accepted,30,7360,96,1/1
s636296465,p00000,u534156032,1478090650,Python,Python3,py,Accepted,20,7360,94,1/1
s695695215,p00000,u873302699,1478152257,Python,Python,py,Wrong Answer,10,6188,109,0/1
s984693314,p00000,u873302699,1478152293,Python,Python,py,Wrong Answer,10,6340,88,0/1
s654294853,p00000,u873302699,1478152307,Python,Python,py,Wrong Answer,10,6212,61,0/1
s035174141,p00000,u873302699,1478153642,Python,Python,py,Runtime Error,0,0,67,0/1
s369038416,p00000,u873302699,1478153943,Python,Python,py,Wrong Answer,10,6216,66,0/1
s960357557,p00000,u873302699,1478154088,Python,Python,py,Accepted,10,6324,126,1/1
s523183569,p00000,u941509088,1478181705,Python,Python3,py,Wrong Answer,20,7352,108,0/1
s127357269,p00000,u941509088,1478181789,Python,Python3,py,Accepted,30,7364,107,1/1
s762877243,p00000,u886845205,1478193203,Python,Python3,py,Wrong Answer,20,7324,91,0/1
s642230830,p00000,u886845205,1478193263,Python,Python3,py,Accepted,20,7484,91,1/1
s218273254,p00000,u660912567,1478454548,Python,Python,py,Runtime Error,0,0,85,0/1
s240574031,p00000,u660912567,1478455341,Python,Python3,py,Accepted,30,7352,108,1/1
s680622388,p00000,u252368621,1478503576,Python,Python3,py,Accepted,20,7440,170,1/1
s961666088,p00000,u546285759,1478595872,Python,Python3,py,Accepted,20,7344,89,1/1
s420025455,p00000,u044226657,1478787598,Python,Python3,py,Accepted,40,7344,116,1/1
s505532141,p00000,u811773570,1479441195,Python,Python3,py,Accepted,20,7404,114,1/1
s802398656,p00000,u779577827,1479467163,Python,Python3,py,Accepted,20,7356,83,1/1
s396137328,p00000,u328069918,1479468092,Python,Python3,py,Accepted,30,7376,81,1/1
s728252096,p00000,u542645301,1479469557,Python,Python3,py,Accepted,20,7360,77,1/1
s520088636,p00000,u680933765,1479474770,Python,Python3,py,Accepted,40,7340,132,1/1
s904558859,p00000,u828399801,1479778813,Python,Python3,py,Runtime Error,0,0,158,0/1
s019416441,p00000,u781942254,1480069894,Python,Python,py,Accepted,10,6384,103,1/1
s681832133,p00000,u116501200,1480142941,Python,Python3,py,Accepted,20,7480,78,1/1
s392731691,p00000,u464972055,1480247458,Python,Python3,py,Accepted,20,7388,86,1/1
s523806086,p00000,u086566114,1480502178,Python,Python,py,Runtime Error,0,0,88,0/1
s224521123,p00000,u086566114,1480502226,Python,Python,py,Accepted,10,6316,100,1/1
s310731769,p00000,u220324665,1480502969,Python,Python,py,Wrong Answer,10,6312,52,0/1
s105777351,p00000,u100328224,1480524643,Python,Python3,py,Accepted,40,7248,93,1/1
s299910385,p00000,u043978098,1480542544,Python,Python3,py,Accepted,30,7328,82,1/1
s542323213,p00000,u123687446,1480648697,Python,Python3,py,Accepted,20,7416,101,1/1
s237857120,p00000,u166860661,1480768731,Python,Python,py,Accepted,10,6320,124,1/1
s982889606,p00000,u435300817,1480860476,Python,Python3,py,Accepted,30,7392,98,1/1
s797936854,p00000,u811733736,1481115767,Python,Python3,py,Accepted,30,7460,264,1/1
s680829843,p00000,u209358977,1481299467,Python,Python3,py,Accepted,20,7280,95,1/1
s103723461,p00000,u206656948,1481333916,Python,Python3,py,Runtime Error,0,0,128,0/1
s976463737,p00000,u206656948,1481333981,Python,Python3,py,Runtime Error,0,0,128,0/1
s466182683,p00000,u206656948,1481334205,Python,Python3,py,Accepted,20,7324,104,1/1
s507950445,p00000,u494314211,1481457854,Python,Python3,py,Runtime Error,0,0,84,0/1
s425071498,p00000,u494314211,1481457876,Python,Python3,py,Wrong Answer,30,7328,85,0/1
s493473738,p00000,u494314211,1481457915,Python,Python3,py,Accepted,30,7272,84,1/1
